Date/time,GTI;humidity;Avg,GTI;humidity;Max,GTI;humidity;Min,GTI;humidity;StdDev,GTI;humidity;Count,AlbedoDown;humidity;Avg,AlbedoDown;humidity;Max,AlbedoDown;humidity;Min,AlbedoDown;humidity;StdDev,AlbedoDown;humidity;Count,AldedoUp;humidity;Avg,AldedoUp;humidity;Max,AldedoUp;humidity;Min,AldedoUp;humidity;StdDev,AldedoUp;humidity;Count,GTI;temperature;Avg,GTI;temperature;Max,GTI;temperature;Min,GTI;temperature;StdDev,GTI;temperature;Count,AlbedoDown;temperature;Avg,AlbedoDown;temperature;Max,AlbedoDown;temperature;Min,AlbedoDown;temperature;StdDev,AlbedoDown;temperature;Count,AldedoUp;temperature;Avg,AldedoUp;temperature;Max,AldedoUp;temperature;Min,AldedoUp;temperature;StdDev,AldedoUp;temperature;Count,GTI;temperature Pt100;Avg,GTI;temperature Pt100;Max,GTI;temperature Pt100;Min,GTI;temperature Pt100;StdDev,GTI;temperature Pt100;Count,AlbedoDown;temperature Pt100;Avg,AlbedoDown;temperature Pt100;Max,AlbedoDown;temperature Pt100;Min,AlbedoDown;temperature Pt100;StdDev,AlbedoDown;temperature Pt100;Count,AldedoUp;temperature Pt100;Avg,AldedoUp;temperature Pt100;Max,AldedoUp;temperature Pt100;Min,AldedoUp;temperature Pt100;StdDev,AldedoUp;temperature Pt100;Count,GTI;solar_irradiance;Avg,GTI;solar_irradiance;Max,GTI;solar_irradiance;Min,GTI;solar_irradiance;StdDev,GTI;solar_irradiance;Count,AlbedoDown;solar_irradiance;Avg,AlbedoDown;solar_irradiance;Max,AlbedoDown;solar_irradiance;Min,AlbedoDown;solar_irradiance;StdDev,AlbedoDown;solar_irradiance;Count,AldedoUp;solar_irradiance;Avg,AldedoUp;solar_irradiance;Max,AldedoUp;solar_irradiance;Min,AldedoUp;solar_irradiance;StdDev,AldedoUp;solar_irradiance;Count,GTI;voltage Output;Avg,GTI;voltage Output;Max,GTI;voltage Output;Min,GTI;voltage Output;StdDev,GTI;voltage Output;Count,AlbedoDown;voltage Output;Avg,AlbedoDown;voltage Output;Max,AlbedoDown;voltage Output;Min,AlbedoDown;voltage Output;StdDev,AlbedoDown;voltage Output;Count,AldedoUp;voltage Output;Avg,AldedoUp;voltage Output;Max,AldedoUp;voltage Output;Min,AldedoUp;voltage Output;StdDev,AldedoUp;voltage Output;Count,GTI;inclination_angle X;Avg,GTI;inclination_angle X;Max,GTI;inclination_angle X;Min,GTI;inclination_angle X;StdDev,GTI;inclination_angle X;Count,AlbedoDown;inclination_angle X;Avg,AlbedoDown;inclination_angle X;Max,AlbedoDown;inclination_angle X;Min,AlbedoDown;inclination_angle X;StdDev,AlbedoDown;inclination_angle X;Count,AldedoUp;inclination_angle X;Avg,AldedoUp;inclination_angle X;Max,AldedoUp;inclination_angle X;Min,AldedoUp;inclination_angle X;StdDev,AldedoUp;inclination_angle X;Count,GTI;inclination_angle Y;Avg,GTI;inclination_angle Y;Max,GTI;inclination_angle Y;Min,GTI;inclination_angle Y;StdDev,GTI;inclination_angle Y;Count,AlbedoDown;inclination_angle Y;Avg,AlbedoDown;inclination_angle Y;Max,AlbedoDown;inclination_angle Y;Min,AlbedoDown;inclination_angle Y;StdDev,AlbedoDown;inclination_angle Y;Count,AldedoUp;inclination_angle Y;Avg,AldedoUp;inclination_angle Y;Max,AldedoUp;inclination_angle Y;Min,AldedoUp;inclination_angle Y;StdDev,AldedoUp;inclination_angle Y;Count,R1C1_1;Count,R1C1_2;Count,R1C1_3;Count,R1C1_4;Count,R1C1_5;Count,R1C1_6;Count,R1C1_7;Count,R1C2_1;Count,R1C2_2;Count,R1C2_3;Count,R1C2_4;Count,R1C2_5;Count,R1C2_6;Count,R1C2_7;Count,R1C3_1;Count,R1C3_2;Count,R1C3_3;Count,R1C3_4;Count,R1C3_5;Count,R1C3_6;Count,R1C3_7;Count,V;Avg,V;Max,V;Min,I;Avg,I;Max,I;Min,T;Avg,addr
2026-07-23 22:05:00,17.495537,17.541771,17.438011,0.026532,60,16.364182,16.433966,16.282902,0.026426,60,14.909819,14.961471,14.859236,0.027277,60,27.994151,28.028152,27.972076,0.011869,60,28.257180,28.284508,28.215073,0.014084,60,28.075283,28.089569,28.046844,0.010508,60,27.262754,27.279160,27.243179,0.007275,60,27.542945,27.564560,27.528519,0.006856,60,27.333454,27.354965,27.313004,0.007227,60,-0.034027,0.051524,-0.166498,0.048066,60,0.100040,0.153578,-0.016856,0.035191,60,-0.034607,0.033520,-0.159777,0.038654,60,-0.000344,0.000521,-0.001685,0.000486,60,0.001032,0.001585,-0.000174,0.000363,60,-0.000374,0.000362,-0.001726,0.000417,60,-0.339109,-0.256196,-0.418384,0.041699,60,-178.405404,-178.305527,-178.542068,0.048378,60,-0.271533,-0.227959,-0.350067,0.029438,60,7.443330,7.555062,7.290619,0.059546,60,178.095904,178.261703,177.967285,0.063286,60,0.098420,0.215604,-0.025978,0.055314,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7369,12.81,12.65,96.41,101,94,33.19,2422186
2026-07-23 22:06:00,17.495410,17.557030,17.422750,0.026135,60,16.364284,16.420233,16.311893,0.026379,60,14.909692,14.978256,14.805829,0.035196,60,27.980132,27.998779,27.956055,0.010844,60,28.246852,28.271156,28.215073,0.011881,60,28.068429,28.089569,28.046844,0.012889,60,27.253404,27.272873,27.232193,0.009128,60,27.531326,27.546616,27.510117,0.007008,60,27.323313,27.335342,27.303085,0.007404,60,-0.001403,0.057249,-0.074662,0.027540,60,0.075213,0.142809,-0.033712,0.033818,60,-0.016983,0.034190,-0.081341,0.022929,60,-0.000014,0.000579,-0.000756,0.000279,60,0.000776,0.001474,-0.000348,0.000349,60,-0.000183,0.000369,-0.000878,0.000248,60,-0.341855,-0.269398,-0.416971,0.039921,60,-178.415826,-178.280136,-178.504791,0.050247,60,-0.278108,-0.201116,-0.350659,0.029777,60,7.450403,7.573415,7.308214,0.051019,60,178.108256,178.302567,177.969406,0.063574,60,0.079372,0.215566,-0.039820,0.049965,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7397,12.83,12.63,96.49,99,94,33.24,2422210
2026-07-23 22:07:00,17.490171,17.557030,17.422750,0.026493,60,16.362605,16.433966,16.311893,0.028499,60,14.907047,14.998093,14.819562,0.032825,60,27.973145,27.998779,27.956055,0.013084,60,28.236080,28.271156,28.215073,0.012627,60,28.060062,28.089569,28.033493,0.014899,60,27.242051,27.256119,27.220657,0.007586,60,27.528525,27.545822,27.507584,0.007361,60,27.312165,27.332687,27.288193,0.008080,60,0.007462,0.055579,-0.098992,0.032503,60,0.044189,0.088494,-0.035117,0.028601,60,-0.014994,0.048715,-0.082458,0.027116,60,0.000076,0.000562,-0.001002,0.000329,60,0.000456,0.000913,-0.000362,0.000295,60,-0.000162,0.000526,-0.000891,0.000293,60,-0.335092,-0.202734,-0.417912,0.040259,60,-178.411840,-178.280136,-178.531158,0.053188,60,-0.261104,-0.173640,-0.338110,0.040439,60,7.444093,7.600227,7.311757,0.053897,60,178.096805,178.233719,177.953278,0.070581,60,0.091872,0.188734,0.000368,0.052762,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7405,12.87,12.68,96.54,102,92,33.28,2422234
2026-07-23 22:08:00,17.490807,17.573816,17.419699,0.033279,60,16.361308,16.420233,16.325628,0.024097,60,14.909997,14.978256,14.856184,0.025508,60,27.961529,27.998779,27.942703,0.013822,60,28.231095,28.255135,28.215073,0.010939,60,28.047957,28.076218,28.020142,0.012460,60,27.228471,27.244919,27.212143,0.007470,60,27.520757,27.539230,27.503189,0.008154,60,27.299897,27.315506,27.282669,0.008196,60,0.000187,0.059634,-0.093983,0.030260,60,0.068767,0.147491,-0.064147,0.040741,60,-0.016961,0.018547,-0.088492,0.021762,60,0.000002,0.000603,-0.000951,0.000306,60,0.000710,0.001522,-0.000662,0.000420,60,-0.000183,0.000200,-0.000956,0.000235,60,-0.344736,-0.269398,-0.445323,0.039918,60,-178.415043,-178.252563,-178.545151,0.050091,60,-0.268753,-0.175192,-0.377700,0.039855,60,7.435263,7.541427,7.341753,0.051646,60,178.102829,178.301910,177.926849,0.074970,60,0.076875,0.296091,-0.039749,0.059917,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7351,12.81,12.67,96.49,99,94,33.21,2422258
2026-07-23 22:09:00,17.487017,17.538719,17.419699,0.029499,60,16.356934,16.389715,16.311893,0.018475,60,14.911345,14.975204,14.840924,0.030284,60,27.950803,27.972076,27.929352,0.011891,60,28.224196,28.241776,28.185699,0.012605,60,28.034561,28.076218,28.006790,0.014054,60,27.217357,27.230057,27.196548,0.007499,60,27.508644,27.533340,27.492966,0.007995,60,27.288110,27.306259,27.271927,0.008423,60,-0.000330,0.061542,-0.107102,0.033476,60,0.131895,0.220300,0.000936,0.044212,60,-0.011855,0.042235,-0.088939,0.028566,60,-0.000003,0.000623,-0.001084,0.000339,60,0.001361,0.002273,0.000010,0.000456,60,-0.000128,0.000456,-0.000961,0.000309,60,-0.345179,-0.255804,-0.443707,0.041178,60,-178.413744,-178.313217,-178.503189,0.052267,60,-0.275419,-0.174105,-0.379745,0.041111,60,7.445050,7.573415,7.320629,0.055386,60,178.105517,178.345657,177.897293,0.079051,60,0.086710,0.228922,-0.039962,0.054201,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7348,12.83,12.67,96.60,100,95,33.16,2422283
2026-07-23 22:10:00,17.488823,17.555504,17.436483,0.032123,60,16.357977,16.430914,16.310368,0.022837,60,14.897815,14.959945,14.819562,0.030440,60,27.939632,27.972076,27.916000,0.011486,60,28.210444,28.255135,28.185699,0.013835,60,28.027663,28.046844,27.990768,0.011504,60,27.203482,27.219376,27.186356,0.006846,60,27.496598,27.511520,27.478073,0.007639,60,27.277130,27.292465,27.257767,0.007241,60,-0.000533,0.047469,-0.099946,0.032980,60,0.073734,0.157089,-0.038629,0.038139,60,-0.016786,0.026145,-0.090279,0.023436,60,-0.000005,0.000480,-0.001011,0.000334,60,0.000761,0.001621,-0.000399,0.000394,60,-0.000181,0.000282,-0.000975,0.000253,60,-0.336045,-0.229086,-0.418148,0.041250,60,-178.415380,-178.305145,-178.531158,0.056732,60,-0.267766,-0.174881,-0.349475,0.033789,60,7.439432,7.567902,7.320631,0.058336,60,178.097323,178.219727,177.953888,0.061450,60,0.087422,0.228897,-0.026518,0.052735,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7352,12.87,12.67,96.61,100,93,33.14,2422307
2026-07-23 22:11:00,17.488034,17.552452,17.419699,0.028852,60,16.356400,16.401922,16.293583,0.023626,60,14.904529,15.011826,14.837873,0.030141,60,27.924056,27.956055,27.899979,0.011119,60,28.201810,28.241776,28.158997,0.016298,60,28.015335,28.033493,27.977417,0.013614,60,27.192799,27.215622,27.169754,0.008668,60,27.487432,27.506668,27.472580,0.006655,60,27.266261,27.286514,27.247879,0.007901,60,0.007733,0.084680,-0.084919,0.036508,60,0.088916,0.134849,-0.011940,0.031107,60,-0.014071,0.042458,-0.107486,0.035653,60,0.000078,0.000857,-0.000859,0.000369,60,0.000918,0.001392,-0.000123,0.000321,60,-0.000152,0.000459,-0.001161,0.000385,60,-0.349805,-0.268991,-0.417794,0.036500,60,-178.408628,-178.280518,-178.506378,0.052638,60,-0.271751,-0.201763,-0.337527,0.031202,60,7.452500,7.532284,7.354977,0.047788,60,178.102270,178.346069,177.954819,0.074313,60,0.086549,0.296120,-0.039608,0.059618,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7359,12.86,12.65,96.61,100,94,33.17,2422331
2026-07-23 22:12:00,17.486381,17.552452,17.404440,0.032733,60,16.359299,16.417181,16.310368,0.026442,60,14.897994,14.959945,14.837873,0.026265,60,27.912752,27.942703,27.886627,0.012698,60,28.190996,28.215073,28.172348,0.013477,60,28.004698,28.033493,27.977417,0.012439,60,27.179578,27.194229,27.164352,0.007276,60,27.478907,27.494370,27.461472,0.007150,60,27.254858,27.272903,27.239365,0.007291,60,0.009764,0.065836,-0.060588,0.028859,60,0.080070,0.134849,-0.026923,0.032020,60,-0.011918,0.028156,-0.100112,0.027587,60,0.000099,0.000666,-0.000613,0.000292,60,0.000826,0.001392,-0.000278,0.000330,60,-0.000129,0.000304,-0.001081,0.000298,60,-0.335273,-0.268990,-0.485462,0.048221,60,-178.414353,-178.320251,-178.531158,0.050704,60,-0.273649,-0.200471,-0.337721,0.032422,60,7.438242,7.578938,7.334639,0.047985,60,178.107863,178.261002,177.994980,0.064779,60,0.094133,0.215489,-0.000000,0.047651,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7343,12.82,12.60,96.47,99,94,33.17,2422357
2026-07-23 22:13:00,17.486915,17.552452,17.401388,0.030992,60,16.352204,16.398870,16.293583,0.024093,60,14.894662,14.959945,14.837873,0.027497,60,27.897041,27.916000,27.873276,0.011001,60,28.184008,28.215073,28.158997,0.010816,60,27.994106,28.033493,27.964066,0.012444,60,27.168142,27.181381,27.152573,0.006068,60,27.472033,27.491013,27.456528,0.007616,60,27.244553,27.259903,27.226242,0.007956,60,-0.024517,0.021707,-0.137158,0.034699,60,0.082946,0.136722,-0.032073,0.037425,60,-0.045475,0.002905,-0.116872,0.025743,60,-0.000248,0.000220,-0.001388,0.000351,60,0.000856,0.001411,-0.000331,0.000386,60,-0.000491,0.000031,-0.001262,0.000278,60,-0.344760,-0.255491,-0.418856,0.039467,60,-178.420327,-178.309189,-178.545151,0.055863,60,-0.273731,-0.175348,-0.352044,0.039689,60,7.446048,7.603913,7.356023,0.051595,60,178.085976,178.233719,177.952042,0.073466,60,0.084939,0.175226,0.000795,0.044322,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7389,12.92,12.65,96.58,99,94,33.12,2422381
2026-07-23 22:14:00,17.486432,17.552452,17.418173,0.032059,60,16.350347,16.415655,16.293583,0.022131,60,14.896264,14.941634,14.818036,0.027067,60,27.892635,27.916000,27.859924,0.011796,60,28.177244,28.199051,28.158997,0.010125,60,27.979197,28.006790,27.934692,0.013807,60,27.159956,27.171799,27.149643,0.006028,60,27.461683,27.482437,27.444138,0.007436,60,27.234089,27.247879,27.217361,0.006763,60,-0.014988,0.045799,-0.125231,0.034600,60,0.109900,0.165986,0.012642,0.030972,60,-0.033866,0.021229,-0.119330,0.030650,60,-0.000152,0.000463,-0.001267,0.000350,60,0.001134,0.001713,0.000130,0.000320,60,-0.000366,0.000229,-0.001289,0.000331,60,-0.336849,-0.256431,-0.472261,0.040974,60,-178.407187,-178.308090,-178.532715,0.054912,60,-0.269186,-0.175192,-0.350659,0.037164,60,7.459074,7.600226,7.296862,0.058944,60,178.071277,178.220200,177.885910,0.076048,60,0.082544,0.215382,-0.093566,0.064222,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7328,12.79,12.66,96.49,99,94,33.12,2422405
2026-07-23 22:15:00,17.486610,17.537193,17.401388,0.027997,60,16.351059,16.398870,16.292057,0.027343,60,14.897790,14.973679,14.837873,0.029044,60,27.883067,27.899979,27.859924,0.011755,60,28.164026,28.185699,28.129623,0.012409,60,27.970118,28.006790,27.950714,0.012280,60,27.148733,27.161057,27.132462,0.007493,60,27.449822,27.462967,27.431870,0.007195,60,27.224918,27.235977,27.206711,0.006302,60,-0.048156,0.015505,-0.143598,0.036173,60,0.123697,0.183544,0.022943,0.035143,60,-0.041505,0.019665,-0.135196,0.027895,60,-0.000487,0.000157,-0.001453,0.000366,60,0.001277,0.001894,0.000237,0.000363,60,-0.000448,0.000212,-0.001460,0.000301,60,-0.341691,-0.203589,-0.471737,0.054633,60,-178.417296,-178.320618,-178.504150,0.047288,60,-0.275050,-0.202249,-0.377496,0.036093,60,7.444883,7.566443,7.299474,0.054695,60,178.099522,178.236099,177.842651,0.072150,60,0.079574,0.175110,-0.093733,0.054317,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7299,12.89,12.57,96.55,99,94,33.09,2422429
2026-07-23 22:16:00,17.469775,17.534142,17.418173,0.027760,60,16.347474,16.398870,16.307316,0.024913,60,14.891788,14.993515,14.836347,0.029439,60,27.873187,27.899979,27.830551,0.012544,60,28.153834,28.172348,28.116272,0.013016,60,27.957657,27.990768,27.921341,0.013591,60,27.145157,27.164139,27.128952,0.008178,60,27.438038,27.455795,27.420700,0.007514,60,27.218134,27.231674,27.198196,0.007256,60,-0.066989,-0.006440,-0.198700,0.042005,60,0.113045,0.164815,0.014983,0.032107,60,-0.060976,0.004022,-0.181229,0.037157,60,-0.000678,-0.000065,-0.002011,0.000425,60,0.001167,0.001701,0.000155,0.000331,60,-0.000659,0.000043,-0.001957,0.000401,60,-0.343258,-0.256196,-0.445447,0.055677,60,-178.413410,-178.278259,-178.503830,0.050494,60,-0.277801,-0.175192,-0.376478,0.036438,60,7.454569,7.564229,7.343534,0.044785,60,178.080276,178.219727,177.856964,0.069513,60,0.075743,0.215489,-0.093566,0.060177,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7331,12.90,12.65,96.54,99,94,33.12,2422454
2026-07-23 22:17:00,17.478345,17.534142,17.433432,0.024618,60,16.351492,16.415655,16.307316,0.027533,60,14.895425,14.956893,14.836347,0.028056,60,27.866511,27.886627,27.817200,0.014405,60,28.141729,28.158997,28.102921,0.011366,60,27.954720,27.977417,27.934692,0.010106,60,27.138735,27.151016,27.119278,0.006096,60,27.424993,27.442001,27.401047,0.009145,60,27.211560,27.226700,27.199387,0.006698,60,-0.062150,-0.015266,-0.177948,0.038289,60,0.091932,0.177691,-0.035117,0.045932,60,-0.062555,-0.000894,-0.154860,0.030195,60,-0.000629,-0.000154,-0.001801,0.000387,60,0.000949,0.001834,-0.000362,0.000474,60,-0.000676,-0.000010,-0.001672,0.000326,60,-0.353546,-0.269153,-0.484389,0.045578,60,-178.410498,-178.309570,-178.533661,0.059575,60,-0.275312,-0.174415,-0.376682,0.041476,60,7.454847,7.613447,7.347098,0.054484,60,178.090434,178.233231,177.925919,0.066950,60,0.083370,0.215450,-0.040316,0.059262,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7305,12.81,12.66,96.55,98,94,33.10,2422478
2026-07-23 22:18:00,17.474607,17.550926,17.418173,0.026497,60,16.349025,16.397345,16.292057,0.023622,60,14.886346,14.973679,14.818036,0.028219,60,27.859924,27.873276,27.830551,0.009647,60,28.131493,28.158997,28.102921,0.011062,60,27.950536,27.977417,27.921341,0.011602,60,27.133106,27.144272,27.119919,0.005637,60,27.419373,27.436722,27.407913,0.005861,60,27.205826,27.224350,27.193314,0.006379,60,-0.057567,-0.012642,-0.135965,0.031086,60,0.038859,0.086622,-0.076321,0.033899,60,-0.064559,-0.025028,-0.147039,0.026453,60,-0.000583,-0.000128,-0.001376,0.000315,60,0.000401,0.000894,-0.000788,0.000350,60,-0.000697,-0.000270,-0.001588,0.000286,60,-0.329951,-0.256589,-0.404341,0.032729,60,-178.415146,-178.250656,-178.530548,0.054170,60,-0.274297,-0.203060,-0.350659,0.033410,60,7.447673,7.573782,7.337184,0.058757,60,178.089482,178.233231,177.951431,0.067068,60,0.084739,0.215508,0.000306,0.049819,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7346,12.82,12.65,96.54,101,93,33.09,2422502
2026-07-23 22:19:00,17.470767,17.534142,17.399862,0.026949,60,16.347906,16.398870,16.278324,0.027806,60,14.884311,14.956893,14.799726,0.028506,60,27.848264,27.873276,27.830551,0.010871,60,28.123615,28.142975,28.102921,0.012149,60,27.939632,27.964066,27.921341,0.010109,60,27.124595,27.144913,27.107651,0.007460,60,27.411761,27.435593,27.393814,0.007349,60,27.196648,27.213150,27.181442,0.006821,60,-0.068356,-0.003339,-0.176993,0.038230,60,0.061767,0.128059,-0.037458,0.038416,60,-0.069132,-0.013184,-0.206927,0.036506,60,-0.000692,-0.000034,-0.001791,0.000387,60,0.000637,0.001322,-0.000387,0.000396,60,-0.000747,-0.000142,-0.002235,0.000394,60,-0.336074,-0.229445,-0.471737,0.049326,60,-178.413498,-178.323166,-178.544540,0.045437,60,-0.272185,-0.174105,-0.337721,0.031975,60,7.438191,7.532284,7.347850,0.045532,60,178.070802,178.260315,177.898590,0.064132,60,0.094098,0.296091,-0.093733,0.059562,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7297,12.79,12.61,96.51,100,94,33.06,2422526
2026-07-23 22:20:00,17.475242,17.550926,17.415121,0.031341,60,16.348186,16.397345,16.278324,0.028729,60,14.890008,14.941634,14.818036,0.030504,60,27.843680,27.873276,27.817200,0.012936,60,28.115827,28.142975,28.102921,0.011521,60,27.933802,27.964066,27.907990,0.010790,60,27.120741,27.142929,27.106430,0.007062,60,27.402181,27.418137,27.383286,0.007029,60,27.191311,27.204971,27.173752,0.006962,60,-0.066388,-0.013358,-0.148131,0.032719,60,0.074155,0.136019,-0.029498,0.033034,60,-0.068823,-0.020112,-0.162235,0.028117,60,-0.000672,-0.000135,-0.001499,0.000331,60,0.000765,0.001404,-0.000304,0.000341,60,-0.000743,-0.000217,-0.001752,0.000304,60,-0.343970,-0.229661,-0.471737,0.050350,60,-178.414652,-178.306625,-178.574051,0.049487,60,-0.271375,-0.201440,-0.338500,0.034091,60,7.451351,7.603914,7.365694,0.059138,60,178.089351,178.220917,177.956345,0.058370,60,0.085355,0.215460,-0.093315,0.066191,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7314,12.82,12.52,96.67,101,95,33.06,2422550
2026-07-23 22:21:00,17.472597,17.550926,17.415121,0.031799,60,16.345948,16.411077,16.275272,0.026030,60,14.888736,14.956893,14.836347,0.027451,60,27.839897,27.859924,27.817200,0.011660,60,28.108617,28.129623,28.073547,0.014621,60,27.924412,27.950714,27.907990,0.012436,60,27.114456,27.131973,27.101212,0.007469,60,27.395739,27.413559,27.377548,0.007667,60,27.184653,27.198074,27.165024,0.007394,60,-0.072893,-0.006918,-0.201563,0.038986,60,0.095783,0.165283,-0.007960,0.039184,60,-0.064320,-0.004022,-0.146592,0.028079,60,-0.000738,-0.000070,-0.002040,0.000395,60,0.000988,0.001706,-0.000082,0.000404,60,-0.000695,-0.000043,-0.001583,0.000303,60,-0.370689,-0.270216,-0.512105,0.050898,60,-178.405393,-178.278641,-178.544540,0.060681,60,-0.273944,-0.200632,-0.351054,0.031658,60,7.454518,7.607605,7.354977,0.055783,60,178.071823,178.192230,177.856644,0.073326,60,0.094774,0.282632,-0.134062,0.066862,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7310,12.83,12.65,96.49,99,94,33.06,2422574
2026-07-23 22:22:00,17.467104,17.534142,17.399862,0.032628,60,16.343837,16.411077,16.289005,0.024948,60,14.892704,14.955367,14.836347,0.025884,60,27.829750,27.859924,27.803848,0.012225,60,28.099271,28.129623,28.073547,0.012820,60,27.919872,27.950714,27.894638,0.011783,60,27.108872,27.124863,27.093094,0.007046,60,27.383341,27.399582,27.364700,0.007131,60,27.181064,27.198471,27.164902,0.006558,60,-0.081281,-0.025762,-0.177709,0.037054,60,0.096056,0.167859,-0.029030,0.036206,60,-0.075263,-0.025028,-0.160670,0.028382,60,-0.000823,-0.000261,-0.001798,0.000375,60,0.000991,0.001732,-0.000300,0.000374,60,-0.000813,-0.000270,-0.001735,0.000307,60,-0.353665,-0.189458,-0.485865,0.056655,60,-178.407570,-178.249496,-178.501282,0.054725,60,-0.263356,-0.200471,-0.351054,0.032294,60,7.457693,7.609451,7.322407,0.050364,60,178.091438,178.305878,177.899551,0.086168,60,0.092107,0.255790,-0.093733,0.068838,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7330,12.79,12.66,96.54,99,94,33.04,2422599
2026-07-23 22:23:00,17.468808,17.515831,17.415121,0.024279,60,16.339564,16.383612,16.289005,0.025769,60,14.875639,14.955367,14.799726,0.026226,60,27.826546,27.843903,27.803848,0.011866,60,28.089970,28.116272,28.060196,0.014120,60,27.913330,27.934692,27.894638,0.011048,60,27.104412,27.118729,27.088272,0.006732,60,27.375505,27.394699,27.357834,0.006614,60,27.173894,27.195389,27.158066,0.007581,60,-0.036484,0.022899,-0.183195,0.041390,60,0.060791,0.113779,-0.058060,0.035873,60,-0.045222,0.001788,-0.159330,0.031128,60,-0.000369,0.000232,-0.001854,0.000419,60,0.000627,0.001174,-0.000599,0.000370,60,-0.000488,0.000019,-0.001721,0.000336,60,-0.340566,-0.256431,-0.485865,0.047449,60,-178.408870,-178.320251,-178.504150,0.044556,60,-0.271803,-0.175192,-0.350461,0.038892,60,7.452997,7.571946,7.325964,0.046220,60,178.096102,178.288559,177.883957,0.078902,60,0.085360,0.228922,-0.066693,0.060471,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7322,12.84,12.66,96.50,98,94,33.02,2422623
2026-07-23 22:24:00,17.466977,17.550926,17.415121,0.031345,60,16.340963,16.397345,16.289005,0.023375,60,14.880064,14.955367,14.814984,0.029664,60,27.822718,27.859924,27.787827,0.014299,60,28.081558,28.116272,28.060196,0.013598,60,27.906832,27.921341,27.878616,0.010044,60,27.096267,27.114944,27.081711,0.008388,60,27.369553,27.384262,27.345352,0.008067,60,27.163780,27.180222,27.149094,0.006531,60,-0.038802,0.025523,-0.115928,0.033301,60,0.053846,0.102775,-0.041438,0.033505,60,-0.046335,0.001341,-0.137654,0.032516,60,-0.000393,0.000258,-0.001173,0.000337,60,0.000556,0.001061,-0.000428,0.000346,60,-0.000500,0.000014,-0.001487,0.000351,60,-0.351323,-0.296714,-0.445073,0.034253,60,-178.405072,-178.320618,-178.504150,0.046094,60,-0.266852,-0.201763,-0.349673,0.032336,60,7.430911,7.600227,7.285317,0.057576,60,178.077965,178.190994,177.968796,0.055228,60,0.078863,0.215508,-0.026518,0.055059,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7316,12.88,12.61,96.51,103,92,33.03,2422647
2026-07-23 22:25:00,17.469749,17.532616,17.399862,0.030480,60,16.346711,16.412603,16.287479,0.028331,60,14.881183,14.955367,14.799726,0.031449,60,27.814485,27.843903,27.787827,0.010189,60,28.074793,28.102921,28.060196,0.010855,60,27.898020,27.921341,27.865265,0.014616,60,27.088173,27.103470,27.074570,0.006394,60,27.360334,27.381149,27.339828,0.008140,60,27.156417,27.171158,27.138535,0.006555,60,-0.055134,0.000000,-0.152424,0.035078,60,0.064568,0.122207,-0.025518,0.030490,60,-0.059173,0.009832,-0.150838,0.034247,60,-0.000558,0.000000,-0.001543,0.000355,60,0.000666,0.001261,-0.000263,0.000315,60,-0.000639,0.000106,-0.001629,0.000370,60,-0.339874,-0.228871,-0.445447,0.047071,60,-178.414518,-178.281265,-178.546997,0.055115,60,-0.271034,-0.227121,-0.351054,0.034601,60,7.448798,7.569739,7.352450,0.052157,60,178.088651,178.235153,177.897949,0.077913,60,0.085399,0.282625,-0.066693,0.065177,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,12.7299,12.79,12.67,96.49,99,94,33.02,2422671
